,Unnamed: 0.1,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,state_enc
85,602632,602632,2019-09-13 12:43:32,375248307838179,fraud_Lemke and Sons,travel,9.72,Joshua,Mendoza,M,4215 Miranda Field Suite 326,Tallmansville,WV,26237,38.8564,-80.158,571,Accounting technician,1967-09-16,0c9041cf54b55df86eb9fdc8145a83ad,1347540212,37.901955,-80.671315,0,49
86,719301,719301,2019-11-03 12:48:59,630469040731,fraud_Hammes-Beatty,kids_pets,15.03,Meredith,Ayala,F,7107 Henderson Station,Cascade Locks,OR,97014,45.671,-121.8686,1288,Barrister,1936-05-01,e5604da6e7bb1c7fb10bebf7db4ec89e,1351946939,46.241742,-121.337573,0,37
87,214284,214284,2019-04-19 17:31:03,3562264947797243,fraud_Hamill-D'Amore,health_fitness,39.04,Anthony,Velasquez,M,609 Hunt Grove,Saint Francis,KY,40062,37.6047,-85.4251,301,"Research officer, political party",1967-03-17,ad35d36911695302d22ef85a31e5825d,1334856663,37.857607,-85.902446,0,17
88,127311,127311,2019-03-11 12:43:47,213180742685905,"fraud_Crist, Jakubowski and Littel",home,19.21,Kayla,Sutton,F,010 Weaver Land,Carlotta,CA,95528,40.507,-123.9743,1139,"Therapist, occupational",1951-01-15,8ebada113af02a872008154a8267643f,1331469827,39.743485,-123.678427,0,4
89,947841,947841,2020-01-14 00:09:28,377264520876399,fraud_Wolf Inc,grocery_pos,84.46,Kara,Miles,F,2076 Thomas Roads Suite 970,Cassatt,SC,29032,34.3424,-80.5,4424,Lawyer,1961-07-31,a38c3af29ded4f3a7d4632dcdd68b8c5,1358122168,34.078632,-80.154131,0,40
90,360445,360445,2019-06-16 22:14:02,5596347693144598,fraud_Miller-Hauck,grocery_pos,277.88,Joseph,Moody,M,5901 Foster Pine,Kenner,LA,70062,29.9912,-90.2479,68211,"Engineer, petroleum",1941-04-23,34aec0eb619a9a14c1d056c9528bf8e5,1339884842,29.801203,-89.790042,1,18
91,368345,368345,2019-06-19 22:18:46,6506116513503136,fraud_Streich Ltd,home,247.47,Kimberly,Rice,F,63991 Destiny Rue Apt. 651,Tyler,TX,75703,32.2768,-95.3031,144160,Sports development officer,1984-05-04,6b7e2adfff9aa055c79eb9d9f2280950,1340144326,33.091846,-95.303538,1,43
92,522076,522076,2019-08-12 22:14:05,30428204673351,"fraud_Rohan, White and Aufderhar",misc_net,771.81,Greg,Villarreal,M,2851 Foster Shoals,Schaefferstown,PA,17088,40.3087,-76.2963,823,Gaffer,1982-07-02,3acbff4041cf746524e56d62a2535418,1344809645,41.202443,-77.000818,1,38
93,707835,707835,2019-10-28 20:53:56,4239436242473,"fraud_Denesik, Powlowski and Pouros",home,159.24,James,Leon,M,826 Benjamin Stravenue,Alexandria,VA,22311,38.832,-77.12,321490,"Scientist, biomedical",1991-10-04,bca18cc12d634e2099fcda9e48ba7b95,1351457636,38.858449,-77.178375,0,45
94,495488,495488,2019-08-04 05:59:05,4189814094741,fraud_Huels-Nolan,gas_transport,77.37,Jason,Farmer,M,33165 Larry Walks Suite 960,Ragland,AL,35131,33.7367,-86.1619,4159,Educational psychologist,1998-02-03,25ff8183ed45181db6f086ba4c5d5a5f,1344059945,33.499175,-85.729399,0,1
95,93343,93343,2019-02-24 22:33:25,180036456789979,"fraud_Kutch, Steuber and Gerhold",food_dining,125.12,Mackenzie,Salazar,F,982 Melissa Lock,Bagley,WI,53801,42.9207,-91.0685,878,Risk analyst,1974-11-20,259065ca6e82b84c1b6e2595814e1de1,1330122805,43.492591,-90.180894,1,48
96,246580,246580,2019-05-03 23:00:23,4358137750029944984,"fraud_Lowe, Dietrich and Erdman",kids_pets,19.21,Dawn,Stephens,F,91542 Marissa Shores Apt. 053,Oran,IA,50664,42.7012,-92.0762,53,Sports administrator,1972-10-05,0850129a9e378fe808b71e8e795a2996,1336086023,41.920526,-91.150285,1,12
97,993582,993582,2020-02-10 03:35:29,3513618443244549,fraud_Pfeffer and Sons,shopping_pos,2.59,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,ab1b87dfd0f8cf91e55e2b2a7ffd3b09,1360467329,44.663177,-98.181939,0,41
98,83944,83944,2019-02-19 00:28:17,340953839692349,fraud_Lockman Ltd,grocery_pos,336.72,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,355b78f726391cd4a599ee9dfa59bb8a,1329611297,43.26364,-83.854546,1,22
99,298100,298100,2019-05-26 03:23:49,4446368897795790,fraud_Towne LLC,misc_pos,37.09,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",1986-08-17,c6399cc4754767f0c646e17304c67ef6,1338002629,38.660634,-75.009252,0,45
100,399798,399798,2019-06-30 22:55:46,4265776278887457,"fraud_Armstrong, Walter and Gottlieb",food_dining,120.75,Christine,Best,F,68248 Deanna Land,Enola,AR,72047,35.2087,-92.2123,969,"Physicist, medical",1954-01-05,8b69896abc4ad2f4892eafa9e57ac360,1341096946,34.838153,-92.074127,1,2
101,694857,694857,2019-10-23 16:40:42,3577578023716568,fraud_Berge-Ullrich,home,51.74,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",1983-08-25,7f841426bf815cbebc186e2e4f482d08,1351010442,41.144859,-81.220529,0,35
102,247137,247137,2019-05-04 05:27:28,4601636330889,fraud_Flatley-Durgan,misc_net,9.64,Mark,Rivera,M,383 Contreras Hills Suite 658,Humble,TX,77338,30.0041,-95.2825,194500,Tax adviser,1990-12-18,f64342fa8e59ba7e7eee857a651fd898,1336109248,30.352638,-95.290571,0,43
103,178173,178173,2019-04-03 05:37:31,30153452207526,fraud_Effertz LLC,entertainment,59.46,Robin,Smith,F,0537 Margaret Common Suite 526,Coleman,TX,76834,31.8287,-99.427,5908,Radio producer,1962-04-05,6e1cc6cb66bd4ba3affb61f388fe971a,1333431451,31.59648,-100.006082,0,43
104,170921,170921,2019-03-31 07:32:43,4079773899158,"fraud_Raynor, Feest and Miller",gas_transport,86.57,Eric,Preston,M,7020 Doyle Stream Apt. 951,Mesa,ID,83643,44.6255,-116.4493,129,Cartographer,1965-12-15,45d73ae9886ff0cba361095ef5c01902,1333179163,44.017388,-116.101839,0,13
105,920854,920854,2019-12-30 20:20:51,3559679414981506,fraud_Effertz LLC,entertainment,217.58,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,e9516688d70507f723eced127a74ff8e,1356898851,43.707121,-76.324433,0,34
106,701969,701969,2019-10-26 23:46:04,5456776410929288,fraud_Kassulke PLC,shopping_net,1019.98,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,1954-05-25,86d59049a26716f87e5d8f8341223a5e,1351295164,41.499107,-79.424785,1,38
107,963795,963795,2020-01-24 03:07:00,4698163635895795,fraud_Heller-Langosh,gas_transport,86.26,Sharon,Powell,F,101 Carla Loop,Wendel,CA,96136,40.3406,-120.2824,104,"Teacher, adult education",1989-08-16,0320a0c4ff677f6b4afe3188f0685943,1358996820,40.2456,-120.451645,0,4
108,567399,567399,2019-08-29 18:01:45,3568255211412877,fraud_Wiza LLC,misc_pos,6.3,Timothy,Gomez,M,707 Anthony Causeway,Leo,IN,46765,41.2249,-85.0301,5341,Biomedical engineer,1994-11-24,ac28526d7ccff8fbb25485e56dd5f3e8,1346263305,41.42406,-84.466528,0,15
109,74434,74434,2019-02-13 03:45:16,4204237326785494,"fraud_Huel, Hammes and Witting",grocery_pos,336.15,Mary,Golden,F,4407 Lisa Course,West Frankfort,IL,62896,37.8979,-88.9307,12626,Trading standards officer,1996-01-10,eda59b086b7c8baa68c8a4df815b1fca,1329104716,37.887248,-88.842466,1,14
110,52553,52553,2019-02-01 00:43:46,4128730454058057622,fraud_Kutch LLC,gas_transport,48.16,Monique,Martin,F,68276 Matthew Springs,Ratcliff,TX,75858,31.3833,-95.0619,43,"Engineer, production",1949-10-04,ab7cecebb76648a504e79920e34fdda0,1328057026,31.917707,-94.941301,0,43
111,157152,157152,2019-03-24 21:41:19,4292902571056973207,fraud_Heaney-Marquardt,entertainment,94.2,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,ad28d202cabf3a74f098526446566e1e,1332625279,44.962872,-113.460464,0,26
112,246755,246755,2019-05-04 00:56:46,213186880359195,fraud_Corwin-Collins,gas_transport,6.02,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,7c244314bedc7ba85cd5c02f5bf61451,1336093006,41.083456,-89.849288,1,14
113,597655,597655,2019-09-10 13:49:52,2295963260374698,fraud_Kuhic LLC,shopping_net,965.55,Tammy,Mathews,F,8498 Lisa Stream,Orange Park,FL,32065,30.1382,-81.7742,98816,Industrial buyer,1949-02-25,e14b9ca741fbc9bf078014608054e44f,1347284992,30.561692,-81.519706,1,9
114,430146,430146,2019-07-12 03:19:00,4481172224716138389,fraud_Kunze Inc,grocery_pos,295.23,Jennifer,Johnson,F,370 Lisa Estate,Morven,NC,28119,34.8511,-80.0025,2801,Regulatory affairs officer,1961-06-18,0862511da3571edc87af408c0b6e9908,1342063140,35.711873,-80.706186,1,27
115,119953,119953,2019-03-08 22:57:50,4824023901222438,fraud_Frami Group,entertainment,580.36,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,61f18e6752495f4af5113c9aa2b63ac7,1331247470,32.934796,-97.110374,1,43
116,11687,11687,2019-01-07 20:30:49,30044330818990,"fraud_Prosacco, Kreiger and Kovacek",home,23.21,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,bcaf8fa9a18f298f8a801da9b836cfc1,1325968249,27.379224,-81.540028,0,9
117,74890,74890,2019-02-13 14:24:02,3520550088202337,fraud_Rempel Inc,shopping_net,1078.8,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,2001-07-05,5cbc02d278772c54f6bb3ba585866dd0,1329143042,47.707475,-91.040804,1,23
118,294268,294268,2019-05-24 22:45:29,6517217825320610,fraud_Schamberger-O'Keefe,grocery_pos,305.47,James,Reese,M,26975 Richardson Mills Apt. 402,Sontag,MS,39665,31.6453,-90.1801,1196,"Librarian, academic",1958-06-11,62bf6cba700ad943329c3d0c2d956087,1337899529,30.664959,-89.717974,1,25
119,98122,98122,2019-02-26 23:47:39,6011305591981276,fraud_Hills-Witting,shopping_net,931.07,Daniel,Jones,M,290 Kathryn Fall,Huntsville,AL,35803,34.6205,-86.551,190178,"Engineer, automotive",1959-06-06,f045ff042cff46d059e40700a8d900bc,1330300059,34.490899,-86.228113,1,1
120,754465,754465,2019-11-18 15:29:26,3567697931646329,fraud_Jacobi and Sons,shopping_pos,8.69,John,Stevens,M,428 Morgan River,Hudson,NY,12534,42.247,-73.7552,17867,Travel agency manager,1998-07-29,d5a6ff7b62a590db66a9ad48c39cf0d8,1353252566,42.336279,-74.476691,0,34
121,8645,8645,2019-01-06 13:53:46,4481131401752,fraud_Kuhn LLC,shopping_pos,2.06,Frank,Foster,M,37910 Ward Lights,Shrewsbury,MA,1545,42.2848,-71.7205,35299,English as a second language teacher,1975-04-30,55077e11532d6a40db6f906a72d6be78,1325858026,42.708639,-71.962294,0,19
122,598424,598424,2019-09-10 23:42:39,630484879808,fraud_Volkman Ltd,misc_net,742.26,Ian,Patton,M,8088 Sherman Radial Suite 689,Helm,CA,93627,36.4992,-120.0936,123,Early years teacher,1973-02-07,1177d2c4ba6e76393fc89a1a7760caa8,1347320559,36.130492,-119.630592,1,4
123,560111,560111,2019-08-26 14:45:17,345933964507467,fraud_Hoppe-Parisian,kids_pets,35.99,Carol,Dillon,F,27479 Reeves Dale,Whaleyville,MD,21872,38.4121,-75.2811,718,Regulatory affairs officer,1985-03-19,ad47215dc670dd0e06928b833f8df693,1345992317,39.234235,-74.468774,0,20
124,746726,746726,2019-11-15 23:24:34,4348786085525522,"fraud_Parisian, Schiller and Altenwerth",misc_net,941.5,John,Nichols,M,862 Anderson Highway,Bryant,WI,54418,45.203,-88.9983,1080,Information systems manager,1979-01-08,9357a78e0782cb7a55e4dd209b8ebdb8,1353021874,45.414652,-88.880683,1,48
125,390217,390217,2019-06-27 22:36:39,4501449508569485,"fraud_Hills, Hegmann and Schaefer",health_fitness,75.71,Paul,Wade,M,2306 Clark Ranch Suite 515,Ferney,SD,57439,45.329,-98.0837,52,Bookseller,1990-05-22,9f5c22cccfe3fcc21ec01eda3f0ec883,1340836599,45.714333,-98.438159,0,41
126,741652,741652,2019-11-13 03:32:36,5127412150261034,fraud_Koepp-Witting,grocery_pos,302.91,David,Campbell,M,2989 Murray Inlet,Washington,DC,20017,38.9367,-76.994,601723,"Psychotherapist, child",1991-02-04,75bc6b85b87400ef7802870bb153022e,1352777556,38.574633,-77.745283,1,7
127,600052,600052,2019-09-12 00:11:48,374238209524200,fraud_Wolf Inc,grocery_pos,324.59,Daniel,Martinez,M,8510 Acevedo Burgs,Kent,OR,97033,45.0838,-120.6649,60,Museum education officer,1942-04-03,9bbbf76485341f8fc2c4f168b6209de7,1347408708,44.098726,-120.147531,1,37
128,598288,598288,2019-09-10 22:08:27,30518206766474,"fraud_Willms, Kris and Bergnaum",shopping_pos,875.77,Tamara,Martinez,F,471 Marquez Prairie Suite 680,Matthews,MO,63867,36.7154,-89.6287,1019,Aeronautical engineer,1979-01-26,541ba6b3455663dd4864a3773f23b254,1347314907,36.470006,-88.646366,1,24
129,245097,245097,2019-05-03 04:38:52,213161869125933,"fraud_Moen, Reinger and Murphy",grocery_pos,325.92,Monica,Lane,F,3270 Scott Islands,East Andover,ME,4226,44.6084,-70.6993,190,Animal nutritionist,1970-04-17,7d562b1518ee293a2f45ebfbfe2302cc,1336019932,44.274591,-69.796158,1,21
130,75415,75415,2019-02-13 23:08:43,2288748891690227,fraud_Morissette PLC,shopping_pos,875.17,Kathleen,Heath,F,9297 Victor Rest Apt. 382,Albuquerque,NM,87116,35.0561,-106.5506,641349,Charity officer,1967-01-24,e3cdaf690e4b2e487527d46b83c8e10c,1329174523,34.338973,-105.885555,1,32
131,96085,96085,2019-02-26 03:20:39,3587960728692500,fraud_O'Keefe-Hudson,grocery_pos,306.79,Kathy,Hughes,F,02110 Lucas Freeway Suite 517,Battle Creek,IA,51006,42.3327,-95.6045,1075,"Teacher, early years/pre",1997-01-02,2be403a69d2acd3099b153677182503a,1330226439,42.758762,-94.605022,1,12
132,625374,625374,2019-09-22 22:15:42,180084576295055,"fraud_Ruecker, Beer and Collier",shopping_net,827.2,David,Kirby,M,133 Alyssa Plains,Lolita,TX,77971,28.7724,-96.4793,911,Archaeologist,1970-01-18,db4401538bf189fceeb273ed4101224c,1348352142,29.703363,-97.321373,1,43
133,709307,709307,2019-10-29 17:05:48,4683520018489354,fraud_Goldner-Lemke,entertainment,53.39,Charles,Carrillo,M,17547 Stephen Turnpike Apt. 846,Hawthorne,CA,90250,33.9143,-118.3493,93193,"Editor, magazine features",1995-04-19,4aa2d1612b48a5be27de2bf7a2109297,1351530348,33.210087,-118.020398,0,4
134,626372,626372,2019-09-23 06:51:17,676245600876,"fraud_Streich, Hansen and Veum",gas_transport,71.66,Ashley,Blanchard,F,292 Lowe Dam Suite 858,West Palm Beach,FL,33417,26.7197,-80.1248,459921,Historic buildings inspector/conservation officer,1960-06-14,ae33958c90ca102d1840d7205e45050d,1348383077,26.905359,-79.126238,0,9
135,7598,7598,2019-01-05 23:17:39,341546199006537,fraud_Pacocha-O'Reilly,grocery_pos,311.92,Mark,Brown,M,8580 Moore Cove,Wales,AK,99783,64.7556,-165.6723,145,"Administrator, education",1939-11-09,191b3dcec7a6a49438be93cfbeaea9c1,1325805459,64.79501,-165.670735,1,0
136,501735,501735,2019-08-05 19:24:59,4839615922685395,"fraud_Prosacco, Kreiger and Kovacek",home,21.81,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,1955-05-06,63ff866a65f0fe3d6004b7255a0b2fc8,1344194699,38.29614,-87.277413,0,15
137,495041,495041,2019-08-04 02:29:43,501828204849,"fraud_Schultz, Simonis and Little",grocery_pos,152.61,Sandra,Davies,F,31954 Eugene Lane Suite 572,Dexter,KS,67038,37.1641,-96.6917,602,"Buyer, industrial",1958-10-26,07294ff4c8df8dc2579cf14841b7cd7c,1344047383,37.224616,-96.846161,0,16
138,387197,387197,2019-06-26 15:44:12,4379260813815979609,fraud_Kuhn Group,food_dining,9.72,Thomas,Jenkins,M,93914 Gregory Via,Oakland,CA,94619,37.7878,-122.1884,381459,Barista,1974-01-03,f0924ce4ec9b02f184f74d958f1a154a,1340725452,37.883121,-121.569973,0,4
139,311902,311902,2019-05-31 03:19:12,4171397999167005,fraud_Macejkovic-Lesch,shopping_pos,7.28,Ashley,Mcdonald,F,3160 Tina Estates Suite 234,Marietta,SC,29661,35.0296,-82.5136,5648,Museum/gallery exhibitions officer,1934-10-06,91cee7d11ae77404432b75ea3fb27df4,1338434352,35.757304,-82.56382,0,40
140,769363,769363,2019-11-25 09:26:01,213163860545705,fraud_Schamberger-O'Keefe,grocery_pos,110.22,Mark,Tyler,M,82201 Bradley Radial Suite 703,Avera,GA,30803,33.141,-82.515,741,Claims inspector/assessor,1986-04-28,f9d0d5e5032552118fb0da48a86aad92,1353835561,32.871572,-81.688472,0,10
141,948753,948753,2020-01-14 20:04:49,4742883543039288059,fraud_Jast-McDermott,shopping_pos,2.72,Cassandra,Sanders,F,78117 George Mountains,Paauilo,HI,96776,20.0271,-155.3697,1490,"Scientist, research (maths)",1991-04-13,98e1e123cebdea1dae02bf55150c9747,1358193889,19.287402,-155.058224,0,11
142,956379,956379,2020-01-19 13:56:18,571465035400,fraud_Padberg-Rogahn,entertainment,70.4,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,1976-02-26,7a465c112e0c29c59f58a89756f53f5a,1358603778,42.77885,-109.835858,0,50
143,201720,201720,2019-04-13 22:28:15,4006047418382,"fraud_Kerluke, Considine and Macejkovic",misc_net,732.99,Robert,Sanchez,M,7314 Johnson Square Apt. 296,Parkers Lake,KY,42634,36.8347,-84.4436,1565,"Designer, industrial/product",1968-07-24,892ab0860266553e0c22f6f99a8e1f00,1334356095,36.851107,-85.43127,1,17
144,414679,414679,2019-07-06 17:59:42,373043435942726,"fraud_Lang, Towne and Schuppe",kids_pets,46.74,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,b24635141b7cc4dc15d0392a5c251f17,1341597582,30.299859,-95.664013,0,43
145,661074,661074,2019-10-08 10:43:34,4292902571056973207,"fraud_Rutherford, Homenick and Bergstrom",grocery_net,10.49,Jeffrey,Smith,M,135 Joseph Mountains,Sula,MT,59871,45.8433,-113.8748,218,"Therapist, horticultural",1995-08-16,be061746a258f4d5629b11512546ca8a,1349693014,45.015559,-113.550789,1,26
146,648262,648262,2019-10-03 06:30:05,4783226709001,fraud_Vandervort-Funk,grocery_pos,142.33,Jessica,Garcia,F,13108 Jennifer Passage,Mc Cracken,KS,67556,38.5957,-99.554,320,Film/video editor,1961-04-22,c43c1390742891361d516fd1867bcd9c,1349245805,38.510338,-98.664772,0,16
147,926227,926227,2020-01-02 01:47:46,4756039869079882102,fraud_Auer-Mosciski,grocery_pos,316.64,Francisco,Hernandez,M,980 Smith Gardens,Gainesville,TX,76240,33.6547,-97.1583,26120,"Engineer, manufacturing",1954-01-06,feaf44bb73a57b5f176e1af5ccbf88a2,1357091266,34.427444,-97.605911,1,43
148,388219,388219,2019-06-27 01:32:47,4301028321766222513,"fraud_Schumm, Bauch and Ondricka",grocery_pos,294.66,Joe,Howard,M,109 Brian Lights Apt. 504,Shippingport,PA,15077,40.6025,-80.3863,198,Secretary/administrator,1978-10-26,9039ac1d25cb12ab3719336d49c6b544,1340760767,40.483817,-79.452071,1,38
149,219709,219709,2019-04-21 16:50:19,4450831335606294,fraud_Kutch-Ferry,home,46.09,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,1972-01-20,da2362a0f4d423111427b23159aae267,1335027019,34.453853,-94.96253,0,36
150,878250,878250,2019-12-21 23:52:42,180040131978916,fraud_Boyer-Reichert,shopping_net,1031.24,Rachel,Terrell,F,95017 Kevin Expressway,North East,PA,16428,42.2008,-79.8332,12478,Hydrologist,1998-11-12,4ed897afea7de9e00f2e3da790873ac5,1356133962,42.60645,-79.685621,1,38
151,292347,292347,2019-05-24 02:50:38,180042946491150,fraud_Kutch and Sons,grocery_pos,323.37,Charles,Robles,M,3337 Lisa Divide,Saint Petersburg,FL,33710,27.7898,-82.7243,341043,"Engineer, land",1989-02-28,6dac1deeb2208379790c849e15198829,1337827838,27.951345,-82.283424,1,9
152,201651,201651,2019-04-13 22:00:11,4917226033950,fraud_Smith-Stokes,misc_pos,49.85,Adam,Keller,M,32600 Cobb Curve,Sardis,AL,36775,32.2844,-86.992,800,Learning disability nurse,1932-09-17,0cc9d0ef18ed6d7f72c0ee1380cd9cce,1334354411,32.050578,-86.972293,1,1
153,667428,667428,2019-10-11 23:14:53,4633065159406313,fraud_Cormier LLC,shopping_net,899.05,Jasmine,Wade,F,90662 Lewis Avenue,Providence,RI,2908,41.8383,-71.4377,203571,"Nurse, children's",1995-11-29,ea28158f7347626269931207f27c0ab8,1349997293,41.26866,-72.381113,1,39
154,977280,977280,2020-02-01 03:14:45,180048185037117,fraud_Barton Inc,grocery_pos,352.33,Mary,Wall,F,2481 Mills Lock,Plainfield,NJ,7060,40.6152,-74.415,71485,Leisure centre manager,1974-07-19,75f1964b1693f5b845ae17678d2ddf05,1359688485,41.491118,-74.444172,1,31
155,563728,563728,2019-08-28 00:00:51,4430881574719618,"fraud_Daugherty, Pouros and Beahan",shopping_pos,4.08,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,7e243537c72eed36b63eef82e3b0cd64,1346112051,38.997956,-106.651845,0,5
156,429701,429701,2019-07-11 22:34:34,4798937978667559470,"fraud_Mosciski, Ziemann and Farrell",shopping_net,895.19,Robert,Williams,M,09419 Lewis Rapids,Bay City,MI,48706,43.6088,-83.953,67858,Water quality scientist,1995-03-13,d409ecba36b1d97cb8c769ce5305eb49,1342046074,44.363728,-84.329362,1,22
157,902861,902861,2019-12-27 17:43:06,4839615922685395,fraud_Baumbach Ltd,personal_care,9.84,Phillip,Robertson,M,85344 Smith Gateway Apt. 280,Harrodsburg,IN,47434,39.013,-86.5457,76,Social researcher,1955-05-06,d9bc3797ffa104c182af51e943feacb1,1356630186,38.061046,-86.688808,0,15
158,24168,24168,2019-01-15 00:14:01,3511058278399773,fraud_Bins-Rice,gas_transport,18.33,Briana,Santos,F,702 Tabitha Drive,New Goshen,IN,47863,39.5803,-87.4616,205,"Engineer, mining",1960-01-06,6ccf1911d580dcf80aec24b91c4fd74f,1326586441,38.636987,-87.260265,1,15
159,75589,75589,2019-02-14 02:33:06,3502088871723054,"fraud_Ferry, Lynch and Kautzer",misc_net,9.1,Scott,Martin,M,31472 Cody Place Suite 740,Kensington,MD,20895,39.0298,-77.0793,19054,Operations geologist,1976-09-08,febc9c07ec8022e056681ee3d4266318,1329186786,38.243508,-77.56285,0,20
160,328240,328240,2019-06-05 17:22:08,180018375329178,fraud_Swift PLC,kids_pets,62.75,Michelle,Woods,F,952 Joseph Throughway,Munith,MI,49259,42.3703,-84.2485,2523,Geophysicist/field seismologist,1988-03-21,14c1a67ac477b558f34e870120b378cd,1338916928,43.252199,-84.700049,0,22
161,181493,181493,2019-04-05 00:49:02,4430881574719618,"fraud_Adams, Kovacek and Kuhlman",grocery_net,100.67,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,decb243027cec7b230df77bc801112f3,1333586942,39.190233,-106.651788,0,5
